2021/03/19 15:02:15 ##NOT FOUND rs63418562
2021/03/19 15:02:15 ##NOT FOUND rs115231027
2021/03/19 15:03:03 rs603424 combined, mismatch=186, overlaps=3764, ErrPct=4.94155
2021/03/19 15:30:58 rs7694643 combined, mismatch=14, overlaps=512, ErrPct=2.73438
2021/03/19 15:30:58 rs7439567 combined, mismatch=38, overlaps=512, ErrPct=7.42188
2021/03/19 15:30:58 rs72719160 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:30:58 rs4835266 combined, mismatch=56, overlaps=512, ErrPct=10.93750
2021/03/19 15:30:58 rs10305838 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:30:58 rs13122790 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:30:58 rs17035181 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:30:58 rs2610990 combined, mismatch=20, overlaps=512, ErrPct=3.90625
2021/03/19 15:30:58 rs55829085 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:30:58 rs28667801 combined, mismatch=116, overlaps=512, ErrPct=22.65625
2021/03/19 15:30:58 rs231708 combined, mismatch=12, overlaps=512, ErrPct=2.34375
2021/03/19 15:30:58 rs2498323 combined, mismatch=174, overlaps=3373, ErrPct=5.15861
2021/03/19 15:30:58 rs12511987 combined, mismatch=10, overlaps=512, ErrPct=1.95312
2021/03/19 15:30:58 rs1718845 combined, mismatch=7, overlaps=512, ErrPct=1.36719
2021/03/19 15:30:58 rs10008637 combined, mismatch=12, overlaps=512, ErrPct=2.34375
2021/03/19 15:30:58 rs6823199 combined, mismatch=10, overlaps=512, ErrPct=1.95312
2021/03/19 15:30:58 rs13149209 combined, mismatch=17, overlaps=512, ErrPct=3.32031
2021/03/19 15:30:58 rs7694000 combined, mismatch=7, overlaps=512, ErrPct=1.36719
2021/03/19 15:30:58 rs1347345 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:30:58 rs286809 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:30:58 rs79409628 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:30:58 rs1432457 combined, mismatch=13, overlaps=512, ErrPct=2.53906
2021/03/19 15:30:58 rs9885577 combined, mismatch=59, overlaps=512, ErrPct=11.52344
2021/03/19 15:30:58 rs62373688 combined, mismatch=7, overlaps=512, ErrPct=1.36719
2021/03/19 15:30:58 rs10069690 combined, mismatch=218, overlaps=512, ErrPct=42.57812
2021/03/19 15:30:58 rs55747751 combined, mismatch=51, overlaps=512, ErrPct=9.96094
2021/03/19 15:30:58 rs702395 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:30:58 rs62385385 combined, mismatch=9, overlaps=512, ErrPct=1.75781
2021/03/19 15:30:58 rs74774746 combined, mismatch=48, overlaps=512, ErrPct=9.37500
2021/03/19 15:30:58 rs954767 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:30:58 rs7710854 combined, mismatch=27, overlaps=512, ErrPct=5.27344
2021/03/19 15:30:58 rs6867399 combined, mismatch=234, overlaps=3764, ErrPct=6.21679
2021/03/19 15:30:58 rs1694068 combined, mismatch=17, overlaps=512, ErrPct=3.32031
2021/03/19 15:30:58 rs13179413 combined, mismatch=130, overlaps=512, ErrPct=25.39062
2021/03/19 15:30:58 rs12515541 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:30:58 rs10062049 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:30:58 rs3121685 combined, mismatch=7, overlaps=512, ErrPct=1.36719
2021/03/19 15:30:59 rs4286632 combined, mismatch=16, overlaps=512, ErrPct=3.12500
2021/03/19 15:30:59 rs246973 combined, mismatch=34, overlaps=512, ErrPct=6.64062
2021/03/19 15:30:59 rs72761109 combined, mismatch=59, overlaps=512, ErrPct=11.52344
2021/03/19 15:30:59 rs4443403 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:30:59 rs709668 combined, mismatch=13, overlaps=512, ErrPct=2.53906
2021/03/19 15:30:59 rs3822857 combined, mismatch=38, overlaps=512, ErrPct=7.42188
2021/03/19 15:30:59 rs2693560 combined, mismatch=38, overlaps=512, ErrPct=7.42188
2021/03/19 15:30:59 rs2498586 combined, mismatch=0, overlaps=512, ErrPct=0.00000
2021/03/19 15:30:59 rs9401090 combined, mismatch=9, overlaps=512, ErrPct=1.75781
2021/03/19 15:30:59 rs6925750 combined, mismatch=9, overlaps=512, ErrPct=1.75781
2021/03/19 15:30:59 rs1630736 combined, mismatch=697, overlaps=3764, ErrPct=18.51753
2021/03/19 15:30:59 rs10782230 combined, mismatch=14, overlaps=512, ErrPct=2.73438
2021/03/19 15:30:59 rs9885632 combined, mismatch=14, overlaps=512, ErrPct=2.73438
2021/03/19 15:30:59 rs4896104 combined, mismatch=73, overlaps=512, ErrPct=14.25781
2021/03/19 15:30:59 rs668459 combined, mismatch=17, overlaps=3764, ErrPct=0.45165
2021/03/19 15:30:59 rs7763294 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:30:59 rs6941056 combined, mismatch=24, overlaps=512, ErrPct=4.68750
2021/03/19 15:30:59 rs598682 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:30:59 rs2745599 combined, mismatch=155, overlaps=512, ErrPct=30.27344
2021/03/19 15:30:59 rs4342401 combined, mismatch=13, overlaps=512, ErrPct=2.53906
2021/03/19 15:30:59 rs9368222 combined, mismatch=8, overlaps=3764, ErrPct=0.21254
2021/03/19 15:30:59 rs115245297 combined, mismatch=22, overlaps=512, ErrPct=4.29688
2021/03/19 15:30:59 rs3176336 combined, mismatch=43, overlaps=512, ErrPct=8.39844
2021/03/19 15:30:59 rs4714224 combined, mismatch=43, overlaps=512, ErrPct=8.39844
2021/03/19 15:30:59 rs9472135 combined, mismatch=15, overlaps=512, ErrPct=2.92969
2021/03/19 15:30:59 rs631441 combined, mismatch=15, overlaps=512, ErrPct=2.92969
2021/03/19 15:30:59 rs1334576 combined, mismatch=17, overlaps=3373, ErrPct=0.50400
2021/03/19 15:30:59 rs12195276 combined, mismatch=10, overlaps=512, ErrPct=1.95312
2021/03/19 15:30:59 rs9392172 combined, mismatch=16, overlaps=512, ErrPct=3.12500
2021/03/19 15:30:59 rs114275780 combined, mismatch=67, overlaps=512, ErrPct=13.08594
2021/03/19 15:30:59 rs12705090 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:30:59 rs115172170 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:30:59 rs1997571 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:30:59 rs73033340 combined, mismatch=94, overlaps=512, ErrPct=18.35938
2021/03/19 15:30:59 rs34072724 combined, mismatch=92, overlaps=3764, ErrPct=2.44421
2021/03/19 15:30:59 rs1722886 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:30:59 rs12703989 combined, mismatch=78, overlaps=512, ErrPct=15.23438
2021/03/19 15:30:59 rs11771693 combined, mismatch=39, overlaps=512, ErrPct=7.61719
2021/03/19 15:30:59 rs9638084 combined, mismatch=23, overlaps=512, ErrPct=4.49219
2021/03/19 15:30:59 rs6959688 combined, mismatch=50, overlaps=512, ErrPct=9.76562
2021/03/19 15:30:59 rs2069833 combined, mismatch=19, overlaps=512, ErrPct=3.71094
2021/03/19 15:30:59 rs10274928 combined, mismatch=237, overlaps=3764, ErrPct=6.29649
2021/03/19 15:30:59 rs10233127 combined, mismatch=82, overlaps=512, ErrPct=16.01562
2021/03/19 15:30:59 rs12701929 combined, mismatch=32, overlaps=512, ErrPct=6.25000
2021/03/19 15:30:59 rs1004558 combined, mismatch=274, overlaps=3764, ErrPct=7.27949
2021/03/19 15:30:59 rs71543920 combined, mismatch=10, overlaps=512, ErrPct=1.95312
2021/03/19 15:30:59 rs73049928 combined, mismatch=71, overlaps=512, ErrPct=13.86719
2021/03/19 15:30:59 rs6593297 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:30:59 rs2222544 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:30:59 rs34324971 combined, mismatch=115, overlaps=512, ErrPct=22.46094
2021/03/19 15:30:59 rs6963105 combined, mismatch=113, overlaps=512, ErrPct=22.07031
2021/03/19 15:30:59 rs848445 combined, mismatch=35, overlaps=512, ErrPct=6.83594
2021/03/19 15:30:59 rs11770630 combined, mismatch=10, overlaps=512, ErrPct=1.95312
2021/03/19 15:30:59 rs1947228 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:30:59 rs1986971 combined, mismatch=51, overlaps=512, ErrPct=9.96094
2021/03/19 15:30:59 rs28499085 combined, mismatch=28, overlaps=512, ErrPct=5.46875
2021/03/19 15:30:59 rs2205260 combined, mismatch=17, overlaps=512, ErrPct=3.32031
2021/03/19 15:30:59 rs62523863 combined, mismatch=343, overlaps=3764, ErrPct=9.11265
2021/03/19 15:30:59 rs4598218 combined, mismatch=29, overlaps=512, ErrPct=5.66406
2021/03/19 15:30:59 rs10087782 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:30:59 rs4129585 combined, mismatch=26, overlaps=512, ErrPct=5.07812
2021/03/19 15:30:59 rs56233017 combined, mismatch=59, overlaps=512, ErrPct=11.52344
2021/03/19 15:30:59 rs1047030 combined, mismatch=647, overlaps=3373, ErrPct=19.18174
2021/03/19 15:30:59 rs62503324 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:30:59 rs11991469 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:00 rs1906672 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:31:00 rs4873492 combined, mismatch=12, overlaps=512, ErrPct=2.34375
2021/03/19 15:31:00 rs6996733 combined, mismatch=12, overlaps=512, ErrPct=2.34375
2021/03/19 15:31:00 rs1350100 combined, mismatch=20, overlaps=512, ErrPct=3.90625
2021/03/19 15:31:00 rs72688070 combined, mismatch=12, overlaps=512, ErrPct=2.34375
2021/03/19 15:31:00 rs56345595 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:31:00 rs7009170 combined, mismatch=0, overlaps=512, ErrPct=0.00000
2021/03/19 15:31:00 rs4582532 combined, mismatch=25, overlaps=512, ErrPct=4.88281
2021/03/19 15:31:00 rs62491354 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:00 rs10988442 combined, mismatch=13, overlaps=512, ErrPct=2.53906
2021/03/19 15:31:00 rs7020564 combined, mismatch=42, overlaps=512, ErrPct=8.20312
2021/03/19 15:31:00 rs13290326 combined, mismatch=39, overlaps=512, ErrPct=7.61719
2021/03/19 15:31:00 rs10982910 combined, mismatch=34, overlaps=512, ErrPct=6.64062
2021/03/19 15:31:00 rs7023828 combined, mismatch=7, overlaps=512, ErrPct=1.36719
2021/03/19 15:31:00 rs1891730 combined, mismatch=41, overlaps=512, ErrPct=8.00781
2021/03/19 15:31:00 rs7869756 combined, mismatch=37, overlaps=512, ErrPct=7.22656
2021/03/19 15:31:00 rs184457 combined, mismatch=9, overlaps=512, ErrPct=1.75781
2021/03/19 15:31:00 rs11789875 combined, mismatch=55, overlaps=512, ErrPct=10.74219
2021/03/19 15:31:00 rs4977492 combined, mismatch=9, overlaps=512, ErrPct=1.75781
2021/03/19 15:31:00 rs28558845 combined, mismatch=59, overlaps=512, ErrPct=11.52344
2021/03/19 15:31:00 rs1332813 combined, mismatch=10, overlaps=512, ErrPct=1.95312
2021/03/19 15:31:00 rs7045409 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:00 rs880315 combined, mismatch=345, overlaps=6400, ErrPct=5.39062
2021/03/19 15:31:00 rs17030613 combined, mismatch=16, overlaps=3373, ErrPct=0.47436
2021/03/19 15:31:00 rs2932538 combined, mismatch=5, overlaps=3764, ErrPct=0.13284
2021/03/19 15:31:00 rs17367504 combined, mismatch=30, overlaps=6400, ErrPct=0.46875
2021/03/19 15:31:00 rs3820068 combined, mismatch=23, overlaps=512, ErrPct=4.49219
2021/03/19 15:31:00 rs2076328 combined, mismatch=41, overlaps=512, ErrPct=8.00781
2021/03/19 15:31:00 rs2157597 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:31:00 rs12405515 combined, mismatch=128, overlaps=3764, ErrPct=3.40064
2021/03/19 15:31:00 rs4245739 combined, mismatch=8, overlaps=3764, ErrPct=0.21254
2021/03/19 15:31:00 rs2761436 combined, mismatch=28, overlaps=512, ErrPct=5.46875
2021/03/19 15:31:00 rs12408022 combined, mismatch=42, overlaps=512, ErrPct=8.20312
2021/03/19 15:31:00 rs73091767 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:31:00 rs2004776 combined, mismatch=13, overlaps=512, ErrPct=2.53906
2021/03/19 15:31:00 rs6429422 combined, mismatch=8, overlaps=512, ErrPct=1.56250
2021/03/19 15:31:00 rs6686889 combined, mismatch=32, overlaps=512, ErrPct=6.25000
2021/03/19 15:31:00 rs2493292 combined, mismatch=375, overlaps=6400, ErrPct=5.85938
2021/03/19 15:31:00 rs9729719 combined, mismatch=13, overlaps=512, ErrPct=2.53906
2021/03/19 15:31:00 rs7515635 combined, mismatch=6, overlaps=3764, ErrPct=0.15940
2021/03/19 15:31:00 rs147696085 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:31:00 rs112557609 combined, mismatch=21, overlaps=512, ErrPct=4.10156
2021/03/19 15:31:00 rs2404715 combined, mismatch=38, overlaps=3764, ErrPct=1.00956
2021/03/19 15:31:00 rs60199046 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:00 rs709209 combined, mismatch=520, overlaps=6400, ErrPct=8.12500
2021/03/19 15:31:00 rs10922502 combined, mismatch=19, overlaps=512, ErrPct=3.71094
2021/03/19 15:31:00 rs9662255 combined, mismatch=22, overlaps=512, ErrPct=4.29688
2021/03/19 15:31:00 rs112184198 combined, mismatch=72, overlaps=512, ErrPct=14.06250
2021/03/19 15:31:00 rs11191548 combined, mismatch=15, overlaps=6400, ErrPct=0.23438
2021/03/19 15:31:00 rs4387287 combined, mismatch=35, overlaps=3373, ErrPct=1.03765
2021/03/19 15:31:00 rs34872471 combined, mismatch=30, overlaps=512, ErrPct=5.85938
2021/03/19 15:31:00 rs2782980 combined, mismatch=214, overlaps=3764, ErrPct=5.68544
2021/03/19 15:31:00 rs4373814 combined, mismatch=9, overlaps=512, ErrPct=1.75781
2021/03/19 15:31:00 rs1813353 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:31:00 rs9337951 combined, mismatch=198, overlaps=512, ErrPct=38.67188
2021/03/19 15:31:00 rs11008355 combined, mismatch=7, overlaps=512, ErrPct=1.36719
2021/03/19 15:31:00 rs10826995 combined, mismatch=15, overlaps=512, ErrPct=2.92969
2021/03/19 15:31:00 rs2246438 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:31:01 rs1530440 combined, mismatch=22, overlaps=6400, ErrPct=0.34375
2021/03/19 15:31:01 rs7914287 combined, mismatch=8, overlaps=512, ErrPct=1.56250
2021/03/19 15:31:01 rs932764 combined, mismatch=56, overlaps=3764, ErrPct=1.48778
2021/03/19 15:31:01 rs4494250 combined, mismatch=29, overlaps=3373, ErrPct=0.85977
2021/03/19 15:31:01 rs633185 combined, mismatch=133, overlaps=3764, ErrPct=3.53348
2021/03/19 15:31:01 rs7129220 combined, mismatch=50, overlaps=3764, ErrPct=1.32837
2021/03/19 15:31:01 rs8258 combined, mismatch=17, overlaps=3373, ErrPct=0.50400
2021/03/19 15:31:01 rs900145 combined, mismatch=35, overlaps=6400, ErrPct=0.54688
2021/03/19 15:31:01 rs4757391 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:31:01 rs381815 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:01 rs5219 combined, mismatch=19, overlaps=6400, ErrPct=0.29688
2021/03/19 15:31:01 rs661348 combined, mismatch=490, overlaps=3764, ErrPct=13.01807
2021/03/19 15:31:01 rs11030119 combined, mismatch=17, overlaps=3764, ErrPct=0.45165
2021/03/19 15:31:01 rs7480089 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:01 rs7103648 combined, mismatch=38, overlaps=3764, ErrPct=1.00956
2021/03/19 15:31:01 rs11537751 combined, mismatch=7, overlaps=6400, ErrPct=0.10938
2021/03/19 15:31:01 rs11229457 combined, mismatch=0, overlaps=3373, ErrPct=0.00000
2021/03/19 15:31:01 rs751984 combined, mismatch=150, overlaps=3764, ErrPct=3.98512
2021/03/19 15:31:01 rs3741378 combined, mismatch=37, overlaps=3764, ErrPct=0.98300
2021/03/19 15:31:01 rs67330701 combined, mismatch=81, overlaps=512, ErrPct=15.82031
2021/03/19 15:31:01 rs7927515 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:01 rs110419 combined, mismatch=83, overlaps=3373, ErrPct=2.46072
2021/03/19 15:31:01 rs7126805 combined, mismatch=400, overlaps=3373, ErrPct=11.85888
2021/03/19 15:31:01 rs2289125 combined, mismatch=26, overlaps=512, ErrPct=5.07812
2021/03/19 15:31:01 rs3184504 combined, mismatch=110, overlaps=3373, ErrPct=3.26119
2021/03/19 15:31:01 rs10850411 combined, mismatch=25, overlaps=3764, ErrPct=0.66419
2021/03/19 15:31:01 rs35444 combined, mismatch=3, overlaps=3373, ErrPct=0.08894
2021/03/19 15:31:01 rs11067763 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:31:01 rs1060105 combined, mismatch=10, overlaps=3373, ErrPct=0.29647
2021/03/19 15:31:01 rs12579720 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:31:01 rs6487543 combined, mismatch=302, overlaps=3373, ErrPct=8.95345
2021/03/19 15:31:01 rs1126930 combined, mismatch=221, overlaps=3373, ErrPct=6.55203
2021/03/19 15:31:01 rs7977389 combined, mismatch=19, overlaps=512, ErrPct=3.71094
2021/03/19 15:31:01 rs7302981 combined, mismatch=12, overlaps=6400, ErrPct=0.18750
2021/03/19 15:31:01 rs73099903 combined, mismatch=21, overlaps=512, ErrPct=4.10156
2021/03/19 15:31:01 rs7297416 combined, mismatch=77, overlaps=512, ErrPct=15.03906
2021/03/19 15:31:01 rs17249754 combined, mismatch=17, overlaps=3373, ErrPct=0.50400
2021/03/19 15:31:01 rs76785029 combined, mismatch=49, overlaps=512, ErrPct=9.57031
2021/03/19 15:31:01 rs9549328 combined, mismatch=52, overlaps=512, ErrPct=10.15625
2021/03/19 15:31:01 rs1475130 combined, mismatch=21, overlaps=512, ErrPct=4.10156
2021/03/19 15:31:01 rs452036 combined, mismatch=464, overlaps=3373, ErrPct=13.75630
2021/03/19 15:31:01 rs8904 combined, mismatch=12, overlaps=512, ErrPct=2.34375
2021/03/19 15:31:01 rs9888615 combined, mismatch=22, overlaps=512, ErrPct=4.29688
2021/03/19 15:31:01 rs9323988 combined, mismatch=10, overlaps=512, ErrPct=1.95312
2021/03/19 15:31:01 rs1036477 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:01 rs956006 combined, mismatch=83, overlaps=512, ErrPct=16.21094
2021/03/19 15:31:01 rs7178615 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:31:01 rs1378942 combined, mismatch=16, overlaps=6400, ErrPct=0.25000
2021/03/19 15:31:01 rs62011052 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:31:01 rs2759308 combined, mismatch=21, overlaps=512, ErrPct=4.10156
2021/03/19 15:31:01 rs2034618 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:02 rs2521501 combined, mismatch=627, overlaps=3764, ErrPct=16.65781
2021/03/19 15:31:02 rs12906962 combined, mismatch=91, overlaps=512, ErrPct=17.77344
2021/03/19 15:31:02 rs13333226 combined, mismatch=29, overlaps=6400, ErrPct=0.45312
2021/03/19 15:31:02 rs11639856 combined, mismatch=12, overlaps=3373, ErrPct=0.35577
2021/03/19 15:31:02 rs72799341 combined, mismatch=27, overlaps=512, ErrPct=5.27344
2021/03/19 15:31:02 rs12921187 combined, mismatch=31, overlaps=512, ErrPct=6.05469
2021/03/19 15:31:02 rs33063 combined, mismatch=21, overlaps=512, ErrPct=4.10156
2021/03/19 15:31:02 rs35261357 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:02 rs8059962 combined, mismatch=84, overlaps=512, ErrPct=16.40625
2021/03/19 15:31:02 rs7500448 combined, mismatch=36, overlaps=512, ErrPct=7.03125
2021/03/19 15:31:02 rs12941318 combined, mismatch=143, overlaps=512, ErrPct=27.92969
2021/03/19 15:31:02 rs79089478 combined, mismatch=8, overlaps=512, ErrPct=1.56250
2021/03/19 15:31:02 rs12946454 combined, mismatch=184, overlaps=6400, ErrPct=2.87500
2021/03/19 15:31:02 rs17608766 combined, mismatch=255, overlaps=6400, ErrPct=3.98437
2021/03/19 15:31:02 rs7406910 combined, mismatch=77, overlaps=3373, ErrPct=2.28283
2021/03/19 15:31:02 rs12940887 combined, mismatch=21, overlaps=3764, ErrPct=0.55792
2021/03/19 15:31:02 rs2645466 combined, mismatch=11, overlaps=512, ErrPct=2.14844
2021/03/19 15:31:02 rs2240736 combined, mismatch=8, overlaps=512, ErrPct=1.56250
2021/03/19 15:31:02 rs740698 combined, mismatch=118, overlaps=512, ErrPct=23.04688
2021/03/19 15:31:02 rs4308 combined, mismatch=87, overlaps=512, ErrPct=16.99219
2021/03/19 15:31:02 rs28427409 combined, mismatch=63, overlaps=512, ErrPct=12.30469
2021/03/19 15:31:02 rs2467099 combined, mismatch=33, overlaps=512, ErrPct=6.44531
2021/03/19 15:31:02 rs57927100 combined, mismatch=19, overlaps=512, ErrPct=3.71094
2021/03/19 15:31:02 rs78378222 combined, mismatch=11, overlaps=512, ErrPct=2.14844
2021/03/19 15:31:02 rs12958173 combined, mismatch=14, overlaps=3764, ErrPct=0.37194
2021/03/19 15:31:02 rs7236548 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:31:02 rs745821 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:02 rs36010659 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:31:02 rs167479 combined, mismatch=2465, overlaps=3373, ErrPct=73.08034
2021/03/19 15:31:02 rs17638167 combined, mismatch=101, overlaps=3764, ErrPct=2.68332
2021/03/19 15:31:02 rs10418305 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:31:02 rs2304130 combined, mismatch=213, overlaps=6400, ErrPct=3.32812
2021/03/19 15:31:02 rs740406 combined, mismatch=22, overlaps=512, ErrPct=4.29688
2021/03/19 15:31:02 rs62104477 combined, mismatch=13, overlaps=512, ErrPct=2.53906
2021/03/19 15:31:02 rs8105753 combined, mismatch=141, overlaps=512, ErrPct=27.53906
2021/03/19 15:31:02 rs7248104 combined, mismatch=31, overlaps=6400, ErrPct=0.48438
2021/03/19 15:31:02 rs4247374 combined, mismatch=1528, overlaps=3764, ErrPct=40.59511
2021/03/19 15:31:02 rs1438896 combined, mismatch=8, overlaps=3764, ErrPct=0.21254
2021/03/19 15:31:02 rs1446468 combined, mismatch=40, overlaps=512, ErrPct=7.81250
2021/03/19 15:31:02 rs79146658 combined, mismatch=19, overlaps=512, ErrPct=3.71094
2021/03/19 15:31:02 rs16823124 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:02 rs7592578 combined, mismatch=8, overlaps=512, ErrPct=1.56250
2021/03/19 15:31:02 rs1344653 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:02 rs55780018 combined, mismatch=82, overlaps=512, ErrPct=16.01562
2021/03/19 15:31:02 rs7255 combined, mismatch=242, overlaps=3764, ErrPct=6.42933
2021/03/19 15:31:02 rs1063281 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:31:02 rs2972146 combined, mismatch=25, overlaps=6400, ErrPct=0.39062
2021/03/19 15:31:02 rs55701159 combined, mismatch=16, overlaps=512, ErrPct=3.12500
2021/03/19 15:31:02 rs1275988 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:31:02 rs9678851 combined, mismatch=19, overlaps=3373, ErrPct=0.56330
2021/03/19 15:31:02 rs7562 combined, mismatch=95, overlaps=3764, ErrPct=2.52391
2021/03/19 15:31:02 rs13420463 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:31:02 rs4952611 combined, mismatch=95, overlaps=512, ErrPct=18.55469
2021/03/19 15:31:02 rs76326501 combined, mismatch=33, overlaps=512, ErrPct=6.44531
2021/03/19 15:31:03 rs11690961 combined, mismatch=42, overlaps=512, ErrPct=8.20312
2021/03/19 15:31:03 rs1975487 combined, mismatch=349, overlaps=3764, ErrPct=9.27205
2021/03/19 15:31:03 rs3771371 combined, mismatch=19, overlaps=6400, ErrPct=0.29688
2021/03/19 15:31:03 rs1876487 combined, mismatch=99, overlaps=512, ErrPct=19.33594
2021/03/19 15:31:03 rs11689667 combined, mismatch=0, overlaps=512, ErrPct=0.00000
2021/03/19 15:31:03 rs2579519 combined, mismatch=24, overlaps=512, ErrPct=4.68750
2021/03/19 15:31:03 rs1327235 combined, mismatch=14, overlaps=3764, ErrPct=0.37194
2021/03/19 15:31:03 rs6081613 combined, mismatch=4, overlaps=512, ErrPct=0.78125
2021/03/19 15:31:03 rs6060114 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:03 rs6031435 combined, mismatch=35, overlaps=512, ErrPct=6.83594
2021/03/19 15:31:03 rs6095241 combined, mismatch=30, overlaps=3373, ErrPct=0.88942
2021/03/19 15:31:03 rs6015450 combined, mismatch=125, overlaps=3764, ErrPct=3.32094
2021/03/19 15:31:03 rs6108168 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:31:03 rs11701033 combined, mismatch=24, overlaps=512, ErrPct=4.68750
2021/03/19 15:31:03 rs12627651 combined, mismatch=496, overlaps=3764, ErrPct=13.17747
2021/03/19 15:31:03 rs9306160 combined, mismatch=25, overlaps=3373, ErrPct=0.74118
2021/03/19 15:31:03 rs12628032 combined, mismatch=8, overlaps=512, ErrPct=1.56250
2021/03/19 15:31:03 rs4823006 combined, mismatch=111, overlaps=6400, ErrPct=1.73438
2021/03/19 15:31:03 rs470113 combined, mismatch=40, overlaps=6400, ErrPct=0.62500
2021/03/19 15:31:03 rs73161324 combined, mismatch=42, overlaps=512, ErrPct=8.20312
2021/03/19 15:31:03 rs347591 combined, mismatch=8, overlaps=512, ErrPct=1.56250
2021/03/19 15:31:03 rs62270945 combined, mismatch=49, overlaps=512, ErrPct=9.57031
2021/03/19 15:31:03 rs6783086 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:31:03 rs2306374 combined, mismatch=32, overlaps=6400, ErrPct=0.50000
2021/03/19 15:31:03 rs16851397 combined, mismatch=39, overlaps=6400, ErrPct=0.60938
2021/03/19 15:31:03 rs11128722 combined, mismatch=422, overlaps=3764, ErrPct=11.21148
2021/03/19 15:31:03 rs143112823 combined, mismatch=33, overlaps=512, ErrPct=6.44531
2021/03/19 15:31:03 rs419076 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:31:03 rs12374077 combined, mismatch=1, overlaps=512, ErrPct=0.19531
